Ride,Event,Rider ID,Horse ID,Placing,Time,Weight (lbs),Miles,Points,BC?,BC Points,BC Score,Pull,Pull Reason,Comments
"2010 Riverside Trails, DV",30 miles - Senior,,,12,4:08:40,,30,,FALSE,,,FALSE,,Suzanne Spierenburg on Music
"2010 Riverside Trails, DV",30 miles - Senior,,,15,4:27:50,,30,,FALSE,,,FALSE,,Rob Freeman on Cappy
"2010 Riverside Trails, DV",30 miles - Senior,,,16,4:45:20,,30,,FALSE,,,FALSE,,Wyonna McKay on Angel of Haarlem
"2010 Riverside Trails, DV",30 miles - Senior,1870,4422,24,5:25:40,,30,,FALSE,,,FALSE,,mileage buy back 2011
"2010 Riverside Trails, DV",30 miles - Senior,,,26,5:53:40,,30,,FALSE,,,FALSE,,Melissa Kowalewski on Shady
"2010 Riverside Trails, DV",30 miles - Senior,,,27,5:53:40,,30,,FALSE,,,FALSE,,Danielle Hoflin on KD
"2010 Riverside Trails, DV",30 miles - Junior,,,1,4:48:50,200,30,,TRUE,9,,FALSE,,Emilie Dombrava on Mystique
2010 Rolling Hills Day 1,50 miles - Junior,1399,2243,1,6:56:18,,50,90.,FALSE,,,FALSE,,
2010 Rolling Hills Day 1,75 miles - Senior,1624,3087,5,9:41:42,,75,131.3,FALSE,,,FALSE,,
2010 Rolling Hills Day 1,50 miles - Senior,1012,3205,1,5:27:00,200,50,135.,TRUE,40,,FALSE,,
2010 Rolling Hills Day 1,25 miles - Senior,1857,3270,12,3:18:00,,25,,FALSE,,,FALSE,,
2010 Rolling Hills Day 1,75 miles - Senior,1609,3352,2,9:12:45,218,75,196.9,TRUE,52,,FALSE,,
2010 Rolling Hills Day 1,25 miles - Senior,1440,3363,5,2:48:47,167,25,,TRUE,,,FALSE,,
2010 Rolling Hills Day 1,50 miles - Senior,1634,3373,3,5:27:08,168,50,95.,FALSE,,,FALSE,,
2010 Rolling Hills Day 1,25 miles - Senior,1256,3393,6,2:54:32,232,25,,FALSE,,,FALSE,,
2010 Rolling Hills Day 1,50 miles - Senior,1496,3394,5,7:48:12,,50,70.,FALSE,,,FALSE,,5/6 Tie
2010 Rolling Hills Day 1,75 miles - Senior,1411,3396,7,10:58:21,,75,93.8,FALSE,,,FALSE,,
2010 Rolling Hills Day 1,50 miles - Senior,1285,3408,4,6:56:15,,50,85.,FALSE,,,FALSE,,
2010 Rolling Hills Day 1,75 miles - Junior,1641,3412,1,9:12:45,160,75,168.8,TRUE,15,,FALSE,,
2010 Rolling Hills Day 1,25 miles - Junior,1864,3439,2,2:48:40,148,25,,FALSE,,,FALSE,,
2010 Rolling Hills Day 1,25 miles - Senior,1038,3443,,,,,,FALSE,,,TRUE,L,
2010 Rolling Hills Day 1,75 miles - Senior,1462,3475,1,9:12:43,182,75,243.8,FALSE,,,FALSE,,
2010 Rolling Hills Day 1,75 miles - Senior,1017,3476,3,9:41:00,154,75,168.8,FALSE,,,FALSE,,
2010 Rolling Hills Day 1,25 miles - Senior,1746,4256,17,4:24:50,,25,,FALSE,,,FALSE,,ride buy back 2011
2010 Rolling Hills Day 1,75 miles - Senior,1676,4258,6,9:41:43,203,75,112.5,FALSE,,,FALSE,,
2010 Rolling Hills Day 1,50 miles - Senior,1563,4289,6,7:48:12,,50,70.,FALSE,,,FALSE,,5/6 Tie
2010 Rolling Hills Day 1,75 miles - Senior,1774,4293,4,9:41:34,161,75,150.,FALSE,,,FALSE,,
2010 Rolling Hills Day 1,25 miles - Senior,1745,4297,8,2:55:50,214,25,,FALSE,,,FALSE,,
2010 Rolling Hills Day 1,50 miles - Junior,1642,4304,,,,,,FALSE,,,TRUE,L,
2010 Rolling Hills Day 1,50 miles - Senior,1053,4306,,,,50,,FALSE,,,FALSE,,miles only
2010 Rolling Hills Day 1,25 miles - Senior,1554,4309,11,3:17:53,,25,,FALSE,,,FALSE,,
2010 Rolling Hills Day 1,50 miles - Senior,1687,4315,7,8:02:42,,50,55.,FALSE,,,FALSE,,
2010 Rolling Hills Day 1,25 miles - Senior,1820,4326,16,4:24:28,,25,,FALSE,,,FALSE,,ride buy back 2011
2010 Rolling Hills Day 1,25 miles - Senior,1847,4334,3,2:44:44,160,25,,FALSE,,,FALSE,,
2010 Rolling Hills Day 1,25 miles - Senior,1846,4335,,,,0,,FALSE,,,TRUE,L,
2010 Rolling Hills Day 1,75 miles - Junior,1707,4336,2,9:12:46,170,75,93.8,FALSE,,,FALSE,,
2010 Rolling Hills Day 1,25 miles - Senior,1558,4339,,,,25,,FALSE,,,FALSE,,miles only
2010 Rolling Hills Day 1,25 miles - Senior,1834,4342,1,2:37:56,202,25,,FALSE,,,FALSE,,
2010 Rolling Hills Day 1,25 miles - Senior,1688,4343,13,4:06:35,,25,,FALSE,,,FALSE,,
2010 Rolling Hills Day 1,25 miles - Senior,1781,4345,,,,25,,FALSE,,,FALSE,,miles only
2010 Rolling Hills Day 1,25 miles - Junior,1860,4347,3,4:07:25,202,25,,FALSE,,,FALSE,,
2010 Rolling Hills Day 1,25 miles - Senior,1354,4353,4,2:45:28,176,25,,FALSE,,,FALSE,,
2010 Rolling Hills Day 1,25 miles - Senior,1837,4360,22,5:36:10,,25,,FALSE,,,FALSE,,
2010 Rolling Hills Day 1,25 miles - Senior,1652,4362,2,2:40:58,178,25,,FALSE,,,FALSE,,
2010 Rolling Hills Day 1,25 miles - Senior,1727,4381,9,3:02:02,178,25,,FALSE,,,FALSE,,
2010 Rolling Hills Day 1,25 miles - Senior,1855,4382,10,3:12:40,,25,,FALSE,,,FALSE,,
2010 Rolling Hills Day 1,25 miles - Junior,1861,4388,1,2:41:43,190,25,,FALSE,,,FALSE,,
2010 Rolling Hills Day 1,50 miles - Senior,1776,4390,2,5:27:06,173,50,110.,FALSE,,,FALSE,,
2010 Rolling Hills Day 1,25 miles - Senior,1644,4393,18,4:41:23,,25,,FALSE,,,FALSE,,mileage buy back 2010
2010 Rolling Hills Day 1,25 miles - Senior,1362,,15,4:13:42,,25,,FALSE,,,FALSE,,Hram
2010 Rolling Hills Day 1,25 miles - Senior,1803,,7,2:55:50,202,25,,FALSE,,,FALSE,,Rythem Flame
2010 Rolling Hills Day 1,25 miles - Senior,,,14,4:13:37,,25,,FALSE,,,FALSE,,Kimberley Ramireu on  Gharzam
2010 Rolling Hills Day 1,25 miles - Senior,1731,4421,19,4:43:25,,25,,FALSE,,,FALSE,,mileage buy back 2011
2010 Rolling Hills Day 1,25 miles - Senior,,,20,4:43:27,,25,,FALSE,,,FALSE,,Theresa McKinley on Flash
2010 Rolling Hills Day 1,25 miles - Senior,,,21,5:35:41,,25,,FALSE,,,FALSE,,Robert Freeman on Cappy
2010 Rolling Hills Day 2,50 miles - Senior,1012,3205,3,6:06:53,200,50,60.,FALSE,,,FALSE,,
2010 Rolling Hills Day 2,25 miles - Senior,1609,3353,,,,,,FALSE,,,TRUE,L,
2010 Rolling Hills Day 2,25 miles - Senior,1440,3363,2,2:38:00,163,25,,TRUE,,,FALSE,,
2010 Rolling Hills Day 2,25 miles - Senior,1256,3393,,,,0,,FALSE,,,TRUE,RO,
2010 Rolling Hills Day 2,25 miles - Senior,,3439,,,,0,,FALSE,,,TRUE,RO,Sandra Coombe
2010 Rolling Hills Day 2,50 miles - Senior,1624,4245,4,6:11:43,168,50,50.,FALSE,,,FALSE,,
2010 Rolling Hills Day 2,25 miles - Senior,1746,4256,6,3:00:52,220,25,,FALSE,,,FALSE,,ride buy back 2011
2010 Rolling Hills Day 2,25 miles - Senior,1676,4258,7,3:18:44,180,25,,FALSE,,,FALSE,,
2010 Rolling Hills Day 2,25 miles - Junior,1825,4284,1,2:36:41,98,25,,FALSE,,,FALSE,,
2010 Rolling Hills Day 2,25 miles - Senior,1774,4293,1,2:36:45,166,25,,FALSE,,,FALSE,,
2010 Rolling Hills Day 2,25 miles - Senior,1687,4315,10,3:29:00,,25,,FALSE,,,FALSE,,
2010 Rolling Hills Day 2,25 miles - Senior,1747,4329,5,2:55:19,178,25,,FALSE,,,FALSE,,ride buy back 2011
2010 Rolling Hills Day 2,50 miles - Senior,1834,4341,2,6:06:49,220,50,75.,TRUE,20,,FALSE,,
2010 Rolling Hills Day 2,25 miles - Senior,1688,4343,13,3:48:50,,25,,FALSE,,,FALSE,,
2010 Rolling Hills Day 2,25 miles - Junior,1860,4347,3,3:48:20,202,25,,FALSE,,,FALSE,,
2010 Rolling Hills Day 2,25 miles - Senior,1038,4353,12,3:47:20,,25,,FALSE,,,FALSE,,
2010 Rolling Hills Day 2,50 miles - Senior,1773,4354,1,5:46:52,178,50,100.,FALSE,,,FALSE,,
2010 Rolling Hills Day 2,25 miles - Senior,1652,4362,3,2:40:19,178,25,,FALSE,,,FALSE,,
2010 Rolling Hills Day 2,25 miles - Junior,1788,4375,2,3:24:40,122,25,,TRUE,,,FALSE,,
2010 Rolling Hills Day 2,25 miles - Senior,1786,4376,9,3:24:23,194,25,,FALSE,,,FALSE,,
2010 Rolling Hills Day 2,25 miles - Senior,1727,4381,11,3:31:26,,25,,FALSE,,,FALSE,,
2010 Rolling Hills Day 2,25 miles - Senior,1855,4382,4,2:47:13,208,25,,FALSE,,,FALSE,,
2010 Rolling Hills Day 2,25 miles - Senior,1644,4393,8,3:21:18,137,25,,FALSE,,,FALSE,,mileage buy back 2010
2010 Ron Janzen Memorial,50 miles - Senior,1455,1355,12,7:32:50,,50,50.,FALSE,,,FALSE,,
2010 Ron Janzen Memorial,50 miles - Senior,1624,3087,9,6:27:10,,50,60.,TRUE,50,,FALSE,,
2010 Ron Janzen Memorial,25 miles - Senior,1784,3092,42,5:38:00,,25,,FALSE,,,FALSE,,
2010 Ron Janzen Memorial,50 miles - Senior,1088,3108,5,6:07:50,,50,90.,FALSE,,,FALSE,,
2010 Ron Janzen Memorial,50 miles - Senior,1695,3133,13,7:42:30,,50,50.,FALSE,,,FALSE,,
2010 Ron Janzen Memorial,25 miles - Junior,1649,3160,1,4:04:50,,25,,TRUE,,,FALSE,,
2010 Ron Janzen Memorial,50 miles - Senior,1012,3205,,,,0,,FALSE,,,TRUE,Rider Option,
2010 Ron Janzen Memorial,25 miles - Senior,1857,3270,20,4:08:31,,25,,FALSE,,,FALSE,,Krystyne McDonald/horse miles
2010 Ron Janzen Memorial,25 miles - Senior,,3340,19,4:08:30,,25,,FALSE,,,FALSE,,Julienne Morissette / horse miles
2010 Ron Janzen Memorial,25 miles - Senior,1440,3363,8,3:20:50,168,25,,FALSE,,,FALSE,,
2010 Ron Janzen Memorial,50 miles - Senior,1634,3373,3,5:43:30,,50,110.,FALSE,,,FALSE,,
2010 Ron Janzen Memorial,25 miles - Senior,1644,3384,26,4:33:10,,25,,FALSE,,,FALSE,,
2010 Ron Janzen Memorial,25 miles - Senior,1496,3394,39,5:24:10,,25,,FALSE,,,FALSE,,
2010 Ron Janzen Memorial,50 miles - Senior,1411,3396,,,,,,FALSE,,,TRUE,Rider Option,
2010 Ron Janzen Memorial,50 miles - Senior,1521,3401,2,5:40:40,,50,125.,FALSE,,,FALSE,,
2010 Ron Janzen Memorial,50 miles - Senior,1580,3407,7,6:10:10,,50,70.,FALSE,,,FALSE,,
2010 Ron Janzen Memorial,25 miles - Junior,1822,3426,5,4:44:00,,25,,FALSE,,,FALSE,,
2010 Ron Janzen Memorial,25 miles - Senior,1570,3435,,,,25,,FALSE,,,FALSE,,miles only
2010 Ron Janzen Memorial,25 miles - Senior,1256,3439,12,3:35:50,,25,,FALSE,,,FALSE,,
2010 Ron Janzen Memorial,25 miles - Senior,1038,3443,41,5:37:20,,25,,FALSE,,,FALSE,,
2010 Ron Janzen Memorial,50 miles - Junior,1604,3470,1,6:28:30,,50,130.,TRUE,50,,FALSE,,
2010 Ron Janzen Memorial,25 miles - Senior,1163,3474,6,3:11:10,,25,,FALSE,,,FALSE,,
2010 Ron Janzen Memorial,50 miles - Senior,1017,3476,,,,0,,FALSE,,,TRUE,Rider Option,
2010 Ron Janzen Memorial,50 miles - Senior,1002,4234,6,6:10:00,,50,80.,FALSE,,,FALSE,,
2010 Ron Janzen Memorial,25 miles - Senior,1746,4256,30,4:40:10,,25,,FALSE,,,FALSE,,Carmell Reierson on Ringo
2010 Ron Janzen Memorial,50 miles - Senior,1676,4258,8,6:10:11,,50,65.,FALSE,,,FALSE,,
2010 Ron Janzen Memorial,50 miles - Senior,1672,4280,15,9:10:50,,50,50.,FALSE,,,FALSE,,
2010 Ron Janzen Memorial,50 miles - Junior,1825,4284,2,7:00:00,,50,90.,TRUE,,,FALSE,,
2010 Ron Janzen Memorial,25 miles - Senior,1563,4289,23,4:09:50,,25,,FALSE,,,FALSE,,
2010 Ron Janzen Memorial,50 miles - Senior,1775,4293,11,7:01:30,,50,50.,FALSE,,,FALSE,,
2010 Ron Janzen Memorial,25 miles - Senior,1745,4297,14,3:41:28,,25,,FALSE,,,FALSE,,
2010 Ron Janzen Memorial,25 miles - Junior,1642,4304,7,5:39:00,,25,,FALSE,,,FALSE,,
2010 Ron Janzen Memorial,25 miles - Senior,1554,4309,15,3:42:50,,25,,FALSE,,,FALSE,,
2010 Ron Janzen Memorial,25 miles - Senior,1457,4311,18,4:07:20,,25,,FALSE,,,FALSE,,
2010 Ron Janzen Memorial,25 miles - Senior,1687,4315,27,4:33:30,,25,,FALSE,,,FALSE,,
2010 Ron Janzen Memorial,25 miles - Senior,1106,4316,40,5:30:40,,25,,FALSE,,,FALSE,,
2010 Ron Janzen Memorial,25 miles - Senior,1820,4326,28,4:33:30,,25,,FALSE,,,FALSE,,ride buy back 2011
2010 Ron Janzen Memorial,25 miles - Senior,1747,4329,13,3:35:51,,25,,FALSE,,,FALSE,,ride buy back 2011
2010 Ron Janzen Memorial,50 miles - Senior,1600,4333,10,6:28:00,,50,55.,FALSE,,,FALSE,,
2010 Ron Janzen Memorial,25 miles - Senior,1847,4334,2,3:04:00,,25,,FALSE,,,FALSE,,
2010 Ron Janzen Memorial,25 miles - Senior,1846,4335,1,3:00:40,158,25,,FALSE,,,FALSE,,
2010 Ron Janzen Memorial,50 miles - Senior,1834,4342,14,8:23:40,,50,50.,FALSE,,,FALSE,,
2010 Ron Janzen Memorial,25 miles - Senior,1688,4343,22,4:09:50,,25,,FALSE,,,FALSE,,
2010 Ron Janzen Memorial,25 miles - Senior,1353,4347,17,4:00:00,,25,,FALSE,,,FALSE,,
2010 Ron Janzen Memorial,25 miles - Senior,1757,4350,31,4:40:20,,25,,FALSE,,,FALSE,,
2010 Ron Janzen Memorial,25 miles - Junior,1758,4351,3,4:21:30,,25,,FALSE,,,FALSE,,
2010 Ron Janzen Memorial,25 miles - Senior,1354,4353,11,3:34:50,,25,,FALSE,,,FALSE,,
2010 Ron Janzen Memorial,50 miles - Senior,1773,4354,4,5:58:20,,50,100.,FALSE,,,FALSE,,
2010 Ron Janzen Memorial,25 miles - Senior,1652,4362,16,3:56:30,,25,,FALSE,,,FALSE,,
2010 Ron Janzen Memorial,25 miles - Senior,1007,4363,,,,25,,FALSE,,,FALSE,,miles only
2010 Ron Janzen Memorial,25 miles - Senior,1761,4365,25,4:22:50,,25,,FALSE,,,FALSE,,
2010 Ron Janzen Memorial,25 miles - Junior,1657,4370,6,5:38:00,,25,,FALSE,,,FALSE,,
2010 Ron Janzen Memorial,50 miles - Senior,1845,4373,,,,,,FALSE,,,TRUE,Rider Option,
2010 Ron Janzen Memorial,25 miles - Senior,1853,4379,5,3:10:00,206,25,,FALSE,,,FALSE,,
2010 Ron Janzen Memorial,25 miles - Senior,1854,4380,4,3:09:00,218,25,,FALSE,,,FALSE,,
2010 Ron Janzen Memorial,25 miles - Senior,1727,4381,10,3:28:10,,25,,FALSE,,,FALSE,,
2010 Ron Janzen Memorial,25 miles - Junior,1851,4386,2,4:21:20,,25,,FALSE,,,FALSE,,
2010 Ron Janzen Memorial,50 miles - Junior,1861,4388,3,8:24:00,,50,70.,FALSE,,,FALSE,,
2010 Ron Janzen Memorial,50 miles - Senior,1776,4390,1,5:40:30,,50,150.,FALSE,,,FALSE,,
2010 Ron Janzen Memorial,50 miles - Senior,1523,,,,,,,FALSE,,,TRUE,Rider Option,Speakeasy
2010 Ron Janzen Memorial,25 miles - Junior,1759,,4,4:41:20,,25,,FALSE,,,FALSE,,
2010 Ron Janzen Memorial,50 miles - Junior,1775,,,,,,,FALSE,,,TRUE,Lame,
2010 Ron Janzen Memorial,25 miles - Senior,1848,,36,5:11:20,,25,,FALSE,,,FALSE,,Indie
2010 Ron Janzen Memorial,25 miles - Senior,,,3,3:08:10,,25,,FALSE,,,FALSE,,Angela Bradford on Angel
2010 Ron Janzen Memorial,25 miles - Senior,,,7,3:16:30,273,25,,TRUE,,,FALSE,,Dave Shae on Twightlight Eve
2010 Ron Janzen Memorial,25 miles - Senior,,,9,3:25:00,212,25,,FALSE,,,FALSE,,Leona Sienan on Allie
2010 Ron Janzen Memorial,25 miles - Senior,,,21,4:09:30,,25,,FALSE,,,FALSE,,Janet Wood on Vice
2010 Ron Janzen Memorial,25 miles - Senior,,,24,4:22:30,,25,,FALSE,,,FALSE,,Shelly Grauman on NWA Shy Shaman
2010 Ron Janzen Memorial,25 miles - Senior,,,29,4:39:50,,25,,FALSE,,,FALSE,,Jody Rau on RR Rosie
2010 Ron Janzen Memorial,25 miles - Senior,,,32,4:42:20,,25,,FALSE,,,FALSE,,Chris Morrison on Prince Edward
2010 Ron Janzen Memorial,25 miles - Senior,,,33,5:03:10,,25,,FALSE,,,FALSE,,Shelly White on Cuervo
2010 Ron Janzen Memorial,25 miles - Senior,,,34,5:06:00,,25,,FALSE,,,FALSE,,Verlin Rau on AM Superbell
2010 Ron Janzen Memorial,25 miles - Senior,,,35,5:06:00,,25,,FALSE,,,FALSE,,Warren LeRoy on Dakota Scout
2010 Ron Janzen Memorial,25 miles - Senior,,,37,5:23:20,,25,,FALSE,,,FALSE,,Carol Webster on IBN Fala
2010 Ron Janzen Memorial,25 miles - Senior,,,38,5:23:40,,25,,FALSE,,,FALSE,,Yvonne Miller on Nick
2010 Ron Janzen Memorial,25 miles - Senior,,,43,5:38:50,,25,,FALSE,,,FALSE,,Suzanne Spierenburg on Willow View Dawn Music
2010 Ron Janzen Memorial,25 miles - Senior,,,,,,,,FALSE,,,TRUE,Rider Option,Rosalee Morrison on Tuffy
2011 Brule Lake Combined,30 miles - Senior,1256,3439,2,3:59:22,232,30,,FALSE,,,FALSE,,
2011 Brule Lake Combined,30 miles - Senior,,,,,,,,FALSE,,,FALSE,,
2011 Brule Lake Combined Ride,30 miles - Senior,1199,3126,7,4:26:31,160,30,,FALSE,,,FALSE,,
2011 Brule Lake Combined Ride,60 miles - Senior,1012,3205,6,8:01:18,192,60,96.,FALSE,,,FALSE,,
2011 Brule Lake Combined Ride,30 miles - Senior,1817,3280,12,5:12:15,,30,,FALSE,,,FALSE,,
2011 Brule Lake Combined Ride,60 miles - Senior,1496,3306,3,7:14:39,188,60,132.,FALSE,,,FALSE,,
2011 Brule Lake Combined Ride,30 miles - Senior,1371,3326,,,,,,FALSE,,,TRUE,RO,
2011 Brule Lake Combined Ride,60 miles - Senior,1609,3352,8,8:21:26,,60,78.,FALSE,,,FALSE,,
2011 Brule Lake Combined Ride,60 miles - Senior,1494,3355,17,10:18:06,,60,60.,FALSE,,,FALSE,,
2011 Brule Lake Combined Ride,30 miles - Senior,1440,3363,1,3:03:22,160,30,,TRUE,,,FALSE,,
2011 Brule Lake Combined Ride,30 miles - Senior,1644,3385,14,5:25:51,,30,,FALSE,,,FALSE,,
2011 Brule Lake Combined Ride,30 miles - Senior,1876,3393,,,,0,,FALSE,,,TRUE,,RO
2011 Brule Lake Combined Ride,60 miles - Senior,1521,3401,11,8:22:36,,60,,FALSE,,,FALSE,,miles only
2011 Brule Lake Combined Ride,60 miles - Senior,1580,3407,10,8:21:53,,60,66.,FALSE,,,FALSE,,
2011 Brule Lake Combined Ride,60 miles - Junior,1641,3412,1,6:58:30,182,60,132.,TRUE,18,,FALSE,,
2011 Brule Lake Combined Ride,30 miles - Senior,1256,3439,2,3:59:22,232,30,,FALSE,,,FALSE,,1220
2011 Brule Lake Combined Ride,60 miles - Senior,1462,3475,1,6:58:30,215,60,180.,TRUE,60,,FALSE,,
2011 Brule Lake Combined Ride,60 miles - Senior,1772,4242,5,7:21:51,236,60,108.,FALSE,,,FALSE,,
2011 Brule Lake Combined Ride,60 miles - Senior,1624,4245,13,8:31:34,,60,60.,FALSE,,,FALSE,,
2011 Brule Lake Combined Ride,30 miles - Senior,1200,4272,6,4:26:06,292,30,,FALSE,,,FALSE,,
2011 Brule Lake Combined Ride,60 miles - Senior,1549,4282,16,10:18:05,,60,60.,FALSE,,,FALSE,,
2011 Brule Lake Combined Ride,60 miles - Senior,1563,4289,2,7:14:38,171,60,150.,FALSE,,,FALSE,,
2011 Brule Lake Combined Ride,30 miles - Senior,1687,4315,17,5:44:21,,30,,FALSE,,,FALSE,,
2011 Brule Lake Combined Ride,30 miles - Senior,1652,4317,13,5:25:24,,30,,FALSE,,,FALSE,,
2011 Brule Lake Combined Ride,60 miles - Senior,1600,4331,14,9:17:00,,60,60.,FALSE,,,FALSE,,
2011 Brule Lake Combined Ride,60 miles - Senior,1761,4333,15,9:17:51,,60,60.,FALSE,,,FALSE,,
2011 Brule Lake Combined Ride,30 miles - Senior,,4334,9,4:35:15,165,30,,FALSE,,,FALSE,,Jill Neill (membership not pd in 2011)
2011 Brule Lake Combined Ride,30 miles - Senior,1846,4335,8,4:34:46,155,30,,FALSE,,,FALSE,,
2011 Brule Lake Combined Ride,60 miles - Junior,1707,4336,2,6:58:31,195,60,108.,FALSE,,,FALSE,,
2011 Brule Lake Combined Ride,30 miles - Senior,1096,4349,16,5:42:56,,30,,FALSE,,,FALSE,,
2011 Brule Lake Combined Ride,30 miles - Senior,1757,4350,10,4:36:25,,30,,FALSE,,,FALSE,,
2011 Brule Lake Combined Ride,30 miles - Junior,1759,4351,2,4:35:56,126,30,,FALSE,,,FALSE,,
2011 Brule Lake Combined Ride,30 miles - Senior,1354,4353,19,6:05:04,,30,,FALSE,,,FALSE,,
2011 Brule Lake Combined Ride,60 miles - Senior,1773,4354,4,7:21:50,178,60,120.,FALSE,,,FALSE,,
2011 Brule Lake Combined Ride,30 miles - Senior,1810,4359,24,4:06:05,,30,,FALSE,,,FALSE,,Miles Only (accident)
2011 Brule Lake Combined Ride,30 miles - Senior,1837,4360,3,3:59:57,177,30,,FALSE,,,FALSE,,
2011 Brule Lake Combined Ride,60 miles - Senior,1007,4363,12,8:31:33,,60,60.,FALSE,,,FALSE,,
2011 Brule Lake Combined Ride,30 miles - Senior,1727,4381,20,6:13:40,,30,,FALSE,,,FALSE,,
2011 Brule Lake Combined Ride,30 miles - Senior,1811,4383,23,4:05:52,,30,,FALSE,,,FALSE,,Miles Only (rider accident)
2011 Brule Lake Combined Ride,30 miles - Senior,1676,4393,15,5:26:12,,30,,FALSE,,,FALSE,,
2011 Brule Lake Combined Ride,30 miles - Senior,1834,4399,21,6:32:53,,30,,FALSE,,,FALSE,,
2011 Brule Lake Combined Ride,30 miles - Senior,1862,4401,4,4:11:08,171,30,,FALSE,,,FALSE,,
2011 Brule Lake Combined Ride,30 miles - Senior,1867,4406,5,4:11:38,,30,,FALSE,,,FALSE,,
2011 Brule Lake Combined Ride,30 miles - Senior,,4408,22,6:33:21,,30,,FALSE,,,FALSE,,Bruce Graham
2011 Brule Lake Combined Ride,60 miles - Junior,1604,4414,3,9:17:50,,60,60.,FALSE,,,FALSE,,
2011 Brule Lake Combined Ride,30 miles - Senior,1871,4415,11,5:11:30,,30,,FALSE,,,FALSE,,
2011 Brule Lake Combined Ride,60 miles - Senior,1002,4416,9,8:21:52,180,60,72.,FALSE,,,FALSE,,
2011 Brule Lake Combined Ride,60 miles - Senior,1816,4423,7,8:15:43,,60,84.,FALSE,,,FALSE,,
2011 Brule Lake Combined Ride,30 miles - Senior,1026,4424,18,5:56:03,,30,,FALSE,,,FALSE,,
2011 Brule Lake Combined Ride,30 miles - Junior,,,1,4:35:20,,30,,TRUE,,,FALSE,,FranShannon riding Maestro
2011 FunTec   Day 2,25 miles - Senior,1199,3126,1,3:00:47,167,25,,FALSE,,,FALSE,,
2011 FunTec   Day 2,25 miles - Senior,1644,3385,5,3:33:13,139,25,,FALSE,,,FALSE,,
2011 FunTec   Day 2,25 miles - Senior,1746,4256,9,4:12:33,,25,,FALSE,,,FALSE,,
2011 FunTec   Day 2,25 miles - Senior,1200,4272,2,3:00:50,237,25,,TRUE,,,FALSE,,
2011 FunTec   Day 2,25 miles - Senior,1672,4280,3,3:01:16,194,25,,FALSE,,,FALSE,,
2011 FunTec   Day 2,50 miles - Senior,1563,4289,1,6:49:25,170,50,75.,TRUE,10,,FALSE,,
2011 FunTec   Day 2,25 miles - Senior,1687,4315,7,3:41:22,187,25,,FALSE,,,FALSE,,
2011 FunTec   Day 2,25 miles - Senior,1747,4329,6,3:37:51,,25,,FALSE,,,FALSE,,
2011 FunTec   Day 2,50 miles - Senior,1600,4331,,,,0,,FALSE,,,TRUE,ROL,
2011 FunTec   Day 2,25 miles - Senior,1096,4349,8,3:41:45,169,25,,FALSE,,,FALSE,,
2011 FunTec   Day 2,25 miles - Senior,1038,4374,13,4:55:01,,25,,FALSE,,,FALSE,,
2011 FunTec   Day 2,25 miles - Junior,1788,4375,1,3:28:15,,25,,FALSE,,,FALSE,,
2011 FunTec   Day 2,25 miles - Senior,1820,4396,10,4:12:55,,25,,FALSE,,,FALSE,,
2011 FunTec   Day 2,50 miles - Junior,1604,4414,,,,0,,FALSE,,,TRUE,RO,
2011 FunTec   Day 2,25 miles - Senior,1017,4417,4,3:25:44,160,25,,FALSE,,,FALSE,,
2011 FunTec   Day 2,25 miles - Senior,1012,,,,,,,FALSE,,,TRUE,,Laramee
2011 FunTec   Day 2,25 miles - Senior,1731,,12,4:53:49,,25,,FALSE,,,FALSE,,Major
2011 FunTec   Day 2,25 miles - Senior,,,11,4:53:17,,25,,FALSE,,,FALSE,,Theressa McKinley
2011 FunTec  Day 1,25 miles - Senior,1199,3126,16,4:22:57,,25,,FALSE,,,FALSE,,
2011 FunTec  Day 1,50 miles - Senior,1012,3205,1,5:28:26,197,50,150.,TRUE,50,,FALSE,,
2011 FunTec  Day 1,50 miles - Senior,1496,3306,6,6:11:16,190,50,80.,FALSE,,,FALSE,,
2011 FunTec  Day 1,25 miles - Senior,1644,3385,6,3:28:26,139,25,,FALSE,,,FALSE,,
2011 FunTec  Day 1,50 miles - Junior,1604,3470,1,5:37:21,141,50,90.,TRUE,10,,FALSE,,
2011 FunTec  Day 1,50 miles - Junior,1788,3476,2,6:11:50,143,50,50.,FALSE,,,FALSE,,
2011 FunTec  Day 1,25 miles - Senior,1727,4230,7,3:54:11,200,25,,FALSE,,,FALSE,,
2011 FunTec  Day 1,50 miles - Senior,1624,4245,2,5:32:30,170,50,125.,FALSE,,,FALSE,,
2011 FunTec  Day 1,25 miles - Senior,1746,4256,12,4:13:28,,25,,FALSE,,,FALSE,,
2011 FunTec  Day 1,50 miles - Senior,1672,4260,4,5:54:21,194,50,100.,FALSE,,,FALSE,,
2011 FunTec  Day 1,25 miles - Senior,1554,4275,5,3:28:10,170,25,,FALSE,,,FALSE,,
2011 FunTec  Day 1,50 miles - Senior,1563,4289,7,6:11:18,170,50,70.,FALSE,,,FALSE,,
2011 FunTec  Day 1,25 miles - Senior,1745,4297,3,3:14:39,201,25,,FALSE,,,FALSE,,
2011 FunTec  Day 1,25 miles - Senior,1200,4302,15,4:20:12,,25,,FALSE,,,FALSE,,
2011 FunTec  Day 1,25 miles - Senior,1687,4315,11,4:09:20,,25,,FALSE,,,FALSE,,
